Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,244832035,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706905.6,485160819.8,551237325.6,645537157.6,717716139.6,858802050.3,1299105286,1467346106,1356591219,1511856630,1640763164,1947947479,2293621894,2545982960,2498068351,2368584970,2562492487,2552526259,2423373084,2648033799,3143848336,3655979666,3546460177,3219730365,3787352287,4377984100,4974662910,5502648500,4636113480,5155485420,4936605080,3789428160,3477060138,3521348155,3081029666,2999542369,3536459120,3927114457,4901584516,5598700444,6329292929,8010370370,7914594203,9480047959,12393604089,15653921367,15289374025,
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,71004758668,73890473474,63877404753,68823925668,82211436909,64549596206,83650183224,92295029651,93964209359,1.08405E+11,1.39062E+11,1.56684E+11,1.57154E+11,1.72902E+11,1.67802E+11,1.71276E+11,1.90421E+11,1.98179E+11,2.16801E+11,2.52769E+11,3.03912E+11,3.4167E+11,4.25322E+11,5.29432E+11,4.30917E+11,4.69799E+11,5.15771E+11,4.90213E+11,5.17543E+11,
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,21969400000,23878000000,26178400000,28266800000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086409000,57840954000,61701810000,69668635000,72546194000,75833996000,80322313000,83914521341,87276164365,89524131617,93639316000,96385638000,98381268000,1.00352E+11,1.01081E+11,1.03135E+11,
"Korea, Dem. Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,3417516639,3668222358,3905734460,4235608178,4687464055,5135387846,5740241166,6354262628,6969025826,8000069694,9078855773,11089185259,14889256135,17278769929,19089508303,20061590258,21153518116,23174283933,26267665841,32457675863,31550693220,30120508850,26876268902,24881557290,26754077447,38229024650,47540156278,55595568641,59785756352,77663802715,88043207533,1.06157E+11,93742304698,98358776510,1.16546E+11,1.21155E+11,1.15661E+11,1.22859E+11,1.26424E+11,1.173E+11,1.20332E+11,1.32286E+11,1.61932E+11,1.85397E+11,1.91848E+11,2.0179E+11,2.31742E+11,2.51925E+11,2.34119E+11,2.28939E+11,2.37888E+11,2.1214E+11,2.20022E+11,
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,400129691.1,421700441.8,451524124.5,477012512.7,512728946.2,548758098.3,609047285.3,697291727.5,889357059.7,1199618980,1351889403,1540820246,1912353340,2350329157,3135123880,4094810488,5219516810,5067450002,5237432542,4067222420,2966234024,3439716399,3778316380,4082625953,4599970618,5695201563,6984367763,7157424031,7249533620,7870982171,9062131308,9788391733,9965225497,9024567484,8392549702,8195993231,7662595076,6325151760,6588103836,8033877360,8734651406,10662013273,13794909537,18504128632,15929903100,20030529733,25071193102,24611040343,29948866616,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,426647547.9,512647429.9,699002872.7,993105846.3,1109210905,1112255718,1160438799,1345821549,1648865213,1874299698,1931282781,1887505753,1810373127,1982623001,1879083476,2040578907,2004875141,2096652516,2192363018,2363362535,2526903092,2772754095,2923545633,3361263967,3632695243,3899970224,3892576779,3344586919,3644082478,3404822210,3327397546,3508107930,4127296595,4768584831,5214252971,5478570924,6006890863,6559597486,5734429851,6386802526,7372567107,7924680270,8083835953,
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,176534589.6,215659455,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103,555337985.7,690319754.9,732286143.3,793193187.4,1005573294,1215031775,1362151524,1279972866,1286462643,1335895286,1378991403,1507230779,2301514717,2543199148,2687472830,2636461517,3181206305,3267367610,3558215110,3694600400,3522272321,3982374846,3954696874,3567062512,3775160797,3797016069,3447543138,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,301791311.8,387700072.4,510259928.9,793884362.6,2401403164,2512783991,3284301435,3617580064,4052000453,5633000409,7829094485,8661263504,7596703007,6467582126,6704395622,6153296280,5053021815,5446428538,6038186868,6487911901,7360439208,6883516285,7646153766,7156593446,7374450565,8137911748,9059340117,11297801802,10255494737,12393131511,17759889598,17538461033,19363735706,23533790531,31734065019,44530493222,60882141103,79712085615,1.1527E+11,97798348830,1.25122E+11,1.69805E+11,1.89945E+11,2.0245E+11,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,38067565161,40424526826,41450779109,38299106120,28846858763,25090303817,26361161948,30072623842,35477055619,35333677695,35285888482,42115494069,35592337083,37305099928,40585886769,45988510814,59466017706,75794733525,99172613716,1.22696E+11,1.70617E+11,2.04339E+11,1.64344E+11,1.64792E+11,1.82611E+11,1.69396E+11,1.89638E+11,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065E+11,5.16814E+11,5.09382E+11,4.60205E+11,4.3506E+11,3.95087E+11,3.95528E+11,3.91721E+11,4.04927E+11,2.70953E+11,1.95906E+11,2.59708E+11,3.06603E+11,3.4511E+11,4.30348E+11,5.91017E+11,7.64001E+11,9.89931E+11,1.29971E+12,1.66084E+12,1.22264E+12,1.52492E+12,1.90479E+12,2.01747E+12,2.09678E+12,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,122000015.5,125000007.8,128000000.1,129999995,148799979.7,124525702.7,159560018.1,172200018.1,188700037.3,219900006.6,222952504,246457839,290746157.2,308458404,571863503,637753855.8,746650611.6,905709080.9,1109346136,1254765643,1407062526,1407243133,1479687583,1587413091,1715626337,1944710688,2157432668,2395492695,2405022588,2550185693,1911600232,2029026957,1971525718,753636370.6,1293535192,1382334879,1851558199,1989343548,1817655192,1734938190,1674685126,1677447003,1845979351,2089188921,2581286407,3110327823,3707800459,4674053754,5208687775,5624809049,6406727020,7133378888,7451677749,
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,50861320926,54296730198,61060482431,69963476003,75141664403,63056030780,69409697449,72868573568,80006185120,86653536476,92124387908,92637864980,1.06016E+11,1.28275E+11,1.37409E+11,1.34308E+11,1.55391E+11,1.76843E+11,1.98065E+11,2.3882E+11,2.52603E+11,2.61416E+11,2.76843E+11,2.7667E+11,2.99399E+11,3.17234E+11,3.52452E+11,3.78278E+11,3.80675E+11,4.10504E+11,3.66079E+11,3.88745E+11,3.84878E+11,4.36772E+11,4.85178E+11,5.24982E+11,5.50921E+11,5.58746E+11,5.99544E+11,6.22976E+11,6.38746E+11,6.72494E+11,7.84883E+11,9.11124E+11,1.04462E+12,1.19485E+12,1.51476E+12,1.54033E+12,1.69331E+12,2.0712E+12,2.30559E+12,2.30274E+12,2.35466E+12,
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,4187777707,4485777636,5014444260,6797048700,9230601616,14441807079,44990986123,46528882433,63838242167,74028820450,80087657404,1.1172E+11,1.64308E+11,1.83939E+11,1.52907E+11,1.2886E+11,1.19293E+11,1.03898E+11,86961925508,85695864946,88256073926,95344461902,1.16778E+11,1.31336E+11,1.36304E+11,1.32151E+11,1.34327E+11,1.42458E+11,1.57743E+11,1.64994E+11,1.45773E+11,1.60957E+11,1.88442E+11,1.83012E+11,1.88551E+11,2.14573E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15909E+11,5.19797E+11,4.29098E+11,5.26811E+11,6.69507E+11,7.33956E+11,7.45273E+11,
Southern Cone Extended,SCE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1222952778,1328359693,1351362816,1388342551,1446869619,1484348080,1607265944,1677627805,1847501441,2100229759,2288196445,2483055722,3077254460,3958931660,4823090192,6013210816,7498862046,8128719315,8418291282,7617171645,9538009463,9254390431,8465262541,10044297796,12459352088,15966649370,20631192466,15510324099,15295634989,12408648108,11379222223,7031933410,8881009956,12793798349,13830369880,9018303154,11681179553,11250220583,10682027627,12257299163,13182872555,14803423335,17646271397,21457886199,26524992225,35159250985,45456460335,54082389393,52839990731,65632237471,67320812663,63029562337,66547789474,
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,836493103.7,857426088.9,886387334.3,939145912.1,955834759.7,984942841.5,984605218.3,1034293671,983621121,1024832778,1058120594,1280328106,1471913586,1658273944,2235746641,2266860710,2320786618,2591178825,3226677957,3503282842,3176771658,3109677903,2774198931,2705535968,2962200082,4189860373,5040708746,4985152887,4913065118,5716644525,5617235857,6004885304,5678828410,3877196945,4878718880,5065830114,4672504142,5030344291,5144045093,4679604922,4877602012,5333862344,6858952717,8031344240,8707015064,9358710763,11284603481,13386346543,12812994670,12932427724,14440676498,14045680427,15149708526,
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,764303120.5,825879877.4,917216011.3,893728643.5,974186761.5,1095902940,1237415147,1425020089,1659044432,1919496147,2270330158,2950257779,4227574234,5260730995,5789229539,6071574803,6702713784,8062400372,9719674880,12078880699,14363051878,15873552885,18001987657,19550103531,18555053067,18762738721,21606296346,26515373244,31392969307,38899863911,45473126682,52157482248,60644916395,73775659012,87891560102,96400967111,1.00164E+11,85707550881,86285332762,95835970989,89285087395,91941791944,97002305536,1.14187E+11,1.27418E+11,1.47794E+11,1.79981E+11,1.92231E+11,1.92406E+11,2.3642E+11,2.74065E+11,2.86908E+11,2.97941E+11,
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022090,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435101217.2,400464593,341663053.7,332736306.5,375109694.5,413909879.3,456735444.9,516209150.3,608292551.8,597765363.1,681587104.8,868574141.2,999972421.3,1096396927,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,327834752.4,342721625.6,348546926,371848127.8,359379856.2,375479849.8,348795303,329860135,408690163.3,434410366.4,419549387,465381103.6,575230251.3,648590625.9,679335916.4,594895649.2,691777759.3,960728331.3,1109374711,1100685875,1114830500,1295361912,995104288.4,1087471849,856890497.1,490181456.6,701307601.9,1055083946,932974412.4,649644826.8,779981538.1,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1079478388,1239004288,1371442566,1431208677,1627853086,1887429109,2158653216,2505620416,2453972797,2578159463,2932273988,3787392596,4929214080,
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,877719961.6,929520025.6,976199987.2,1009760051,1049400013,1132920013,1186119987,1263720038,1442319974,1665879962,1884120064,2328280064,2941640090,3127959962,3463639859,3573959885,3437200179,3399189150,3506347772,3661683396,3800368587,3771663198,3958045811,4189880000,4372215335,4800900000,5311000000,5954700000,6938000000,8085600000,9500500000,10315500000,11134700000,12008400000,12464700000,13134100000,13812700000,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,21431000000,20661000000,21418300000,23139000000,23813600000,24259100000,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853373879.7,773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469075398,1687653983,1899809580,,,,,,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,191660990.9,203533070.7,216147150,229531201.9,243725900.2,257375899.4,271781889.3,286719887.9,300230021.5,316147885.3,331104597,416940946.6,507028439.3,467577426.6,710850217.9,807275799,498550866.2,564986077.5,590419864,603592653.9,699112246.5,774419565.9,733901342,788307226.8,876404615,930318731.6,1009792743,1038291312,1092393020,917044254,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21380951576,16204161184,17632705913,6082791506,11390468619,15102567925,19550781969,23649854234,25234408773,29221081587,38952093544,47760580366,40249472482,36990001284,43749934551,38110737579,42520511655,
Sub-Saharan Africa (developing only),SSA,GDP (current US$),NY.GDP.MKTP.CD,30843758204,33452215637,38386632572,37386790098,41604464694,44917432744,44334624788,47434378291,54390960729,64034815444,65086550497,73444586341,94026184005,1.22589E+11,1.35038E+11,1.46911E+11,1.61389E+11,1.80302E+11,2.15646E+11,2.71409E+11,2.72836E+11,2.5524E+11,2.37706E+11,2.2642E+11,2.11066E+11,2.3324E+11,2.75848E+11,2.9015E+11,3.01284E+11,3.02884E+11,3.11318E+11,3.06336E+11,2.90507E+11,2.8288E+11,3.27799E+11,3.39689E+11,3.51173E+11,3.31374E+11,3.32837E+11,3.56384E+11,3.30308E+11,3.51791E+11,4.48074E+11,5.55891E+11,6.48549E+11,7.54797E+11,8.75923E+11,9.96498E+11,9.51102E+11,1.28395E+12,1.44219E+12,1.50685E+12,1.59142E+12,
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16382632812,13298986925,16338510934,20782116982,10560000000,13796610169,
Sub-Saharan Africa (all income levels),SSF,GDP (current US$),NY.GDP.MKTP.CD,30835372430,33443120678,38376619518,37379492820,41653996928,44970004312,44391185043,47483751113,54436058827,64073428991,65123006372,73476855915,94064605998,1.22626E+11,1.35079E+11,1.46945E+11,1.61415E+11,1.80331E+11,2.15681E+11,2.71452E+11,2.72865E+11,2.55277E+11,2.37744E+11,2.26464E+11,2.11124E+11,2.33312E+11,2.75936E+11,2.90245E+11,3.01367E+11,3.0299E+11,3.11423E+11,3.06465E+11,2.90638E+11,2.82975E+11,3.27935E+11,3.39916E+11,3.5161E+11,3.3174E+11,3.33453E+11,3.57426E+11,3.31768E+11,3.53597E+11,4.50559E+11,5.60307E+11,6.55476E+11,7.62892E+11,8.86139E+11,1.01195E+12,9.60583E+11,1.29568E+12,1.45804E+12,1.52348E+12,1.60716E+12,
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,3152139931,3339466229,3513779598,3861019082,4209070923,4549847017,4888417287,4912300931,5368304009,5911053193,6516371677,7525960429,8933232545,12324484404,14742595818,16103812978,17744288555,18268085093,21667752208,26872609154,27652918383,28633462499,29162219480,28165909308,27065048701,26985463245,29924503079,33012307265,34487658884,40259687771,40823233840,42451132061,42211399889,44420669211,49384636495,52921148290,55853860161,56296237376,59828390707,63880954519,64238480514,66931156573,78178062802,91014052425,1.03634E+11,1.14778E+11,1.30883E+11,1.52918E+11,1.30256E+11,1.47627E+11,1.67915E+11,1.69402E+11,1.72815E+11,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76709304.53,76553443.39,84617970.67,101315399.6,110723361.8,123258507.1,135181861.9,144259256.6,183464986.3,196473838.9,201037916.6,248286778.2,263328450.3,310684635.7,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270649968.8,287600000,305300000,368600000,465000000,505500000,641000000,735500062.5,783000000,794899937.5,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.6,605492537.3,693970606.3,860630902.7,929607520,945000000,885444167.4,892164363.6,763465570.6,1078402128,1271196078,1484092538,1793557833,2626093294,2936612022,3532969035,3875409836,4368033802,4363219094,5012121212,5230909091,
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,6106406926,6130945239,5750481090,5827019554,7874148638,9480149423,10073854642,9769581998,11716492830,13119169442,14271366596,16145671514,19705254560,25253597386,27284429658,27039033647,29278281687,29947934157,28724041828,30318731991,34638306042,45837416479,56073225726,61328471583,69002095095,84108560088,97908891167,87239747152,87077443709,95877536836,91347809328,95770169942,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17381802758,12673485227,12522536279,12673039187,14385505626,20940864809,21149908176,20420238057,21747365515,22309684226,19979467790,20498926981,23136352386,29152072068,33837749815,35717733757,38945146500,47349639895,54554616826,49208375314,46999407184,50250147802,45379174408,46833394457,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,36139913400,39435806395,46444859735,56359993589,62629634635,78636867203,84781560642,89626472688,99088856922,1.17062E+11,1.34809E+11,1.23039E+11,1.08518E+11,99631542565,1.03604E+11,1.08274E+11,1.42784E+11,1.73629E+11,1.96377E+11,2.06777E+11,2.48425E+11,2.60173E+11,2.69747E+11,2.02038E+11,2.17546E+11,2.5368E+11,2.76456E+11,2.53178E+11,2.54723E+11,2.58814E+11,2.4726E+11,2.27359E+11,2.50961E+11,3.14713E+11,3.6209E+11,3.7058E+11,3.99076E+11,4.62513E+11,4.86159E+11,4.05783E+11,4.63062E+11,5.36001E+11,5.23941E+11,5.58949E+11,
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,43025972.81,45928020.45,54129460.77,64980587.63,70279971.92,76859969.29,74759970.13,79799968.11,105419957.9,112139955.2,136462080.9,146740389.9,221915096.2,264320939.6,288299883.9,272549999.8,304059999.7,340629999.7,412094078.1,542007493.7,571514416.3,537568112.6,555336174.6,494483263.1,361012304.7,449140398,584125980.9,692026592.9,696921395.8,1114694098,1156135727,1284759839,1357189714,1419294122,1698989471,1602741762,1716714205,1576908809,1547888454,1524490159,1349326983,1224220675,1854020496,2420610579,2584077931,2947922183,3053823329,3019770680,3144680749,3891563478,4145772237,4049589166,3791304348,
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168901555.9,207842528.8,249267486.2,283826707.2,304832867.4,368584758.9,374340060.2,433660138.2,469262637.8,482687575.3,508234503.5,499418173.8,562954169.8,608358684.5,622975776.4,614877971.2,618433501,698083345,703096502.6,839319935.2,919103262,1016419769,1033635773,967211974.9,847424851.5,973355738,1059593023,1032199341,1268018738,
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,945244981,1110565862,1200447418,1339494289,1472036544,1342287560,1580229793,1753746377,2245011583,2140383710,2589851698,3059682165,3239488092,5159557171,6826980768,7633528922,7696011371,9275203109,9929682189,13062421028,15518199245,16298905403,17589184546,17503082977,16403544517,13293209274,11356215714,10577042354,9853396225,12308624284,12981833333,13253565901,13695962017,10122020000,11396706587,13789560878,14505233970,15200846139,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,333975336.5,357635714,371767002.7,392247517.6,416926303,432794922.7,449826322.9,453980096.5,471635620.8,469266736.7,501866730.8,585427545.7,647199482.9,652532796.2,864602103.5,866044960.9,935360466.6,1113920123,1004316495,1033002402,876937559.7,834369860.3,832415806.1,919103735.2,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877137983,1881847671,1463251161,1179837964,1445919895,1607345355,1544689576,1744794532,1534673504,1385058212,1709347777,1987622269,2736666451,4414929142,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12887072082,13413893612,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,126396468.7,132237468.1,143255813.5,166104078.4,187300310.2,216136231.8,231706440,241956916.8,267732472.6,253976592.1,286537570.2,335677600.3,406479936.9,560437818,617321668.3,619375148.8,777435062.8,824263986.7,891775721.1,1136409054,962347169.1,821652037.1,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427588,1602299813,1692959106,1233496936,982624332.1,1309382817,1465448204,1498950970,1587346019,1576094485,1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3163416556,3163000591,3172945506,3756023048,3915754216,4338575824,
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,3034037870,3308912930,3540403471,3889130444,4388937645,5279230813,5638461435,6081009422,6695336560,7086538430,7375000025,8177872959,10838593716,13702998650,14882770240,16985208712,19779312337,24006567107,27371650355,32353514503,34846038519,36589772335,40042798314,41797647302,38900711298,43096774496,50535445681,61667254411,72250747142,85343189320,98234713407,1.11453E+11,1.25011E+11,1.44308E+11,1.68019E+11,1.81948E+11,1.50891E+11,1.1186E+11,1.2263E+11,1.22725E+11,1.15536E+11,1.26877E+11,1.4264E+11,1.6134E+11,1.76352E+11,2.07089E+11,2.46977E+11,2.72578E+11,2.63711E+11,3.18908E+11,3.45672E+11,3.65966E+11,3.87252E+11,
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312319579,2830236054,3719497371,5161336170,4979481980,5642178580,6522732203,7633049792,8508103456,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,2368660561,2988678841,3049945191,3232066837,3197224007,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526,41850877193,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350100000,429700000,426700000,436500000,455500000,479100000,462600000,558700000,693800000,826700000,934300000,1128300000,1355000000,1615000000,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,32506767.9,30036429.18,34139376.8,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042880.1,181801947,208098551.9,240794581.2,264812953.8,295998379.1,301064027.1,346850175.9,318522296.1,369212477.5,423038016.9,471575497.3,466259084.1,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,584964599.1,619322827.4,678239308.7,711897538.7,736573167.4,723739866.3,761981451.3,758899968,779200000,821849984,896763389.1,1083392324,1308786082,2042002020,2442667523,2500420784,3138666542,3562333298,4602416457,6235874739,6849166235,7989791256,7799749663,7756166518,7375999752,4794361300,4797750172,4496806454,4323035497,5068070430,5362823409,5532117353,4584646145,4947205982,5329214155,5759537848,5737751324,6043710211,6808976089,8154315708,8824873156,9008273516,11235960523,12884712296,16088526686,18460905284,21830397705,28165793618,19332270662,20758191858,23676348287,23436342520,24640839008,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23141757278,27453084983,31183139301,32282960678,34378437265,38920218579,44856586316,43454935940,44054072936,45951129422,45238491581,47128700683,
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,8017479301,8919043238,10351885925,11172953082,11945722171,14119135235,15664673413,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.51041E+11,1.59095E+11,1.80422E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.69287E+11,2.49751E+11,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11,8.20207E+11,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741846.52,13196230.21,15451294.04,18230893.03,21535706.64,21839580.57,22903319.5,27030996.03,30290770.26,27101312.79,31824701.28,39313508.69,39875708.12,38134775.05,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956587902,4601413521,4257702021,4510847189,5255221044,6496195824,7683852497,9345174102,9697847589,10185786171,10383560998,10805600069,11659129815,12825801917,14141916592,14331231239,16825547176,20715086119,21368165400,22915004297,23874165047,28248631876,33225036865,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,441667041,449158317.3,516315650.9,589247477.6,884502338.7,925381522.4,967240686.6,1037379286,1168556667,1259554850,1417191702,1490970307,1701817912,2098945010,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647464,3519695203,3923244143,6269521859,6508931651,5276480933,4304399516,3321729208,2857457786,3220439178,3990430537,5755818793,6044585327,6269333313,6584815847,5998563258,6193246632,5840503703,6178563467,6336696289,7940362663,9013834490,9942597753,12292813801,14239026768,14824492062,16030996179,15493320082,20032237910,21482954237,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82707004266,81456431292,77464043753,73942294099,65648559195,52549555010,48213868185,44558077827,50150399813,41883241480,31580639053,31261527363,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.63422E+11,1.76603E+11,1.77431E+11,
